Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
608,12/31/2016,9.89,Nicaragua,0,47,0,608,12/31/2016,47,608,2016,6150
3279,12/31/2016,82.18,Panama,0,47,0,625,12/31/2016,47,"3,279",2016,3990
30,12/31/2016,0.45,Paraguay,0,47,0,6,12/31/2016,47,30,2016,6725
1142,12/31/2016,3.59,Peru,0,47,2,603,12/31/2016,47,"1,142",2016,31774
36624,12/31/2016,994.95,Puerto Rico,0,47,0,"36,624",12/31/2016,47,"36,624",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,47,0,61,12/31/2016,47,331,2016,9
579,12/31/2016,"1,113.46",Saint Kitts and Nevis,,47,,31,12/31/2016,47,579,2016,52
34,12/31/2016,200,Anguilla,0,47,0,15,12/31/2016,47,34,2016,17
332,12/31/2016,202.44,Saint Lucia,0,47,0,13,12/31/2016,47,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,47,0,200,12/31/2016,47,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,47,0,84,12/31/2016,47,589,2016,102
3029,12/31/2016,552.74,Suriname,0,47,0,622,12/31/2016,47,"3,029",2016,548
722,12/31/2016,52.89,Trinidad and Tobago,0,47,0,722,12/31/2016,47,722,2016,1365
189,12/31/2016,370.59,Turks and Caicos Islands,,47,,23,12/31/2016,47,189,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,47,0,56,12/31/2016,47,456,2016,103
61539,12/31/2016,195.24,Venezuela,0,47,0,0,12/31/2016,47,"61,539",2016,31519
,12/31/2016,,United States of America,,47,,,12/31/2016,-,,2016,324119
562,12/31/2016,597.87,Antigua and Barbuda,,48,,25,12/31/2016,48,562,2016,94
833,12/31/2016,226.98,Belize,,48,,72,12/31/2016,48,833,2016,367
10755,12/31/2016,"3,896.74",French Guiana,0,48,0,48,12/31/2016,48,"10,755",2016,276
32234,12/31/2016,"6,843.74",Guadeloupe,0,48,0,28,12/31/2016,48,"32,234",2016,471
3992,12/31/2016,23.94,Guatemala,,48,,778,12/31/2016,48,"3,992",2016,16673
31415,12/31/2016,383.58,Honduras,0,48,0,260,12/31/2016,48,"31,415",2016,8190
37648,12/31/2016,"9,507.07",Martinique,0,48,0,0,12/31/2016,48,"37,648",2016,396
6953,12/31/2016,248.06,Jamaica,0,48,0,186,12/31/2016,48,"6,953",2016,2803
33,12/31/2016,4.28,Guyana,0,48,0,33,12/31/2016,48,33,2016,771
3065,12/31/2016,28.25,Haiti,0,48,0,0,12/31/2016,48,"3,065",2016,10848
7849,12/31/2016,127.71,El Salvador,0,48,0,3,12/31/2016,48,"7,849",2016,6146
444,12/31/2016,400,Grenada,0,48,0,112,12/31/2016,48,444,2016,111
1,12/31/2016,0.01,Cuba,0,48,25,1,12/31/2016,48,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,48,,79,12/31/2016,48,"1,233",2016,74
5568,12/31/2016,52.29,Dominican Republic,0,48,0,336,12/31/2016,48,"5,568",2016,10649
0,12/31/2016,0,Chile,0,48,,0,12/31/2016,48,0,2016,18132
91508,12/31/2016,188.08,Colombia,0,48,0,"8,017",12/31/2016,48,"91,508",2016,48654
3506,12/31/2016,21.4,Ecuador,0,48,0,865,12/31/2016,48,"3,506",2016,16385
127,12/31/2016,373.53,Virgin Islands (UK),,48,,53,12/31/2016,48,127,2016,34
0,12/31/2016,0,Canada,0,48,143,,12/31/2016,48,0,2016,0
7184,12/31/2016,147.91,Costa Rica,0,48,2,"7,161",12/31/2016,48,"7,184",2016,4857
778,12/31/2016,267.35,Barbados,,48,,133,12/31/2016,48,778,2016,291
1240,12/31/2016,11.39,Bolivia,0,48,,167,12/31/2016,48,"1,240",2016,10888
272260,12/31/2016,129.91,Brazil,,48,,"128,240",12/31/2016,48,"272,260",2016,209568
236,12/31/2016,414.04,Cayman Islands,,48,,30,12/31/2016,48,236,2016,57
447,12/31/2016,113.74,Bahamas,,48,,25,12/31/2016,48,447,2016,393
128,12/31/2016,0.29,Argentina,,48,,26,12/31/2016,48,128,2016,43847
8418,12/31/2016,6.54,Mexico,0,48,0,"8,418",12/31/2016,48,"8,418",2016,128632
11,12/31/2016,220,Montserrat,,48,,5,12/31/2016,48,11,2016,5
5514,12/31/2016,"3,676.00",Curaçao,0,48,0,"1,741",12/31/2016,48,"5,514",2016,150
712,12/31/2016,624.56,Aruba,0,48,0,26,12/31/2016,48,712,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,48,0,9,12/31/2016,48,9,2016,
608,12/31/2016,9.89,Nicaragua,0,48,0,608,12/31/2016,48,608,2016,6150
3418,12/31/2016,85.66,Panama,0,48,0,665,12/31/2016,48,"3,418",2016,3990
30,12/31/2016,0.45,Paraguay,0,48,0,6,12/31/2016,48,30,2016,6725
1303,12/31/2016,4.1,Peru,0,48,2,668,12/31/2016,48,"1,303",2016,31774
36783,12/31/2016,999.27,Puerto Rico,0,48,0,"36,783",12/31/2016,48,"36,783",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,48,0,61,12/31/2016,48,331,2016,9
579,12/31/2016,"1,113.46",Saint Kitts and Nevis,,48,,31,12/31/2016,48,579,2016,52
38,12/31/2016,223.53,Anguilla,0,48,0,19,12/31/2016,48,38,2016,17
332,12/31/2016,202.44,Saint Lucia,0,48,0,13,12/31/2016,48,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,48,0,200,12/31/2016,48,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,48,0,84,12/31/2016,48,589,2016,102
3029,12/31/2016,552.74,Suriname,0,48,0,622,12/31/2016,48,"3,029",2016,548
722,12/31/2016,52.89,Trinidad and Tobago,0,48,0,722,12/31/2016,48,722,2016,1365
191,12/31/2016,374.51,Turks and Caicos Islands,,48,,23,12/31/2016,48,191,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,48,0,56,12/31/2016,48,456,2016,103
61578,12/31/2016,195.37,Venezuela,0,48,0,0,12/31/2016,48,"61,578",2016,31519
,12/31/2016,,United States of America,,48,,,12/31/2016,-,,2016,324119
562,12/31/2016,597.87,Antigua and Barbuda,,49,,25,12/31/2016,49,562,2016,94
856,12/31/2016,233.24,Belize,,49,,74,12/31/2016,49,856,2016,367
10768,12/31/2016,"3,901.45",French Guiana,0,49,0,48,12/31/2016,49,"10,768",2016,276
32241,12/31/2016,"6,845.22",Guadeloupe,0,49,0,28,12/31/2016,49,"32,241",2016,471
4007,12/31/2016,24.03,Guatemala,,49,,784,12/31/2016,49,"4,007",2016,16673
31439,12/31/2016,383.87,Honduras,0,49,0,260,12/31/2016,49,"31,439",2016,8190
37665,12/31/2016,"9,511.36",Martinique,0,49,0,0,12/31/2016,49,"37,665",2016,396
6962,12/31/2016,248.38,Jamaica,0,49,0,186,12/31/2016,49,"6,962",2016,2803
33,12/31/2016,4.28,Guyana,0,49,0,33,12/31/2016,49,33,2016,771
3065,12/31/2016,28.25,Haiti,0,49,0,0,12/31/2016,49,"3,065",2016,10848
7860,12/31/2016,127.89,El Salvador,0,49,0,3,12/31/2016,49,"7,860",2016,6146
446,12/31/2016,401.8,Grenada,0,49,0,112,12/31/2016,49,446,2016,111
1,12/31/2016,0.01,Cuba,0,49,25,1,12/31/2016,49,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,49,,79,12/31/2016,49,"1,233",2016,74
5568,12/31/2016,52.29,Dominican Republic,0,49,0,336,12/31/2016,49,"5,568",2016,10649
0,12/31/2016,0,Chile,0,49,,0,12/31/2016,49,0,2016,18132
91612,12/31/2016,188.29,Colombia,0,49,0,"8,017",12/31/2016,49,"91,612",2016,48654
3517,12/31/2016,21.46,Ecuador,0,49,0,868,12/31/2016,49,"3,517",2016,16385
127,12/31/2016,373.53,Virgin Islands (UK),,49,,53,12/31/2016,49,127,2016,34
0,12/31/2016,0,Canada,0,49,143,,12/31/2016,49,0,2016,0
7328,12/31/2016,150.88,Costa Rica,0,49,2,"7,305",12/31/2016,49,"7,328",2016,4857
778,12/31/2016,267.35,Barbados,,49,,133,12/31/2016,49,778,2016,291
1256,12/31/2016,11.54,Bolivia,0,49,,174,12/31/2016,49,"1,256",2016,10888
272804,12/31/2016,130.17,Brazil,,49,,"128,401",12/31/2016,49,"272,804",2016,209568
236,12/31/2016,414.04,Cayman Islands,,49,,30,12/31/2016,49,236,2016,57
447,12/31/2016,113.74,Bahamas,,49,,25,12/31/2016,49,447,2016,393
128,12/31/2016,0.29,Argentina,,49,,26,12/31/2016,49,128,2016,43847
8478,12/31/2016,6.59,Mexico,0,49,0,"8,478",12/31/2016,49,"8,478",2016,128632
14,12/31/2016,280,Montserrat,,49,,5,12/31/2016,49,14,2016,5
5831,12/31/2016,"3,887.33",Curaçao,0,49,0,"1,834",12/31/2016,49,"5,831",2016,150
724,12/31/2016,635.09,Aruba,0,49,0,26,12/31/2016,49,724,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,49,0,9,12/31/2016,49,9,2016,
608,12/31/2016,9.89,Nicaragua,0,49,0,608,12/31/2016,49,608,2016,6150
3597,12/31/2016,90.15,Panama,0,49,0,703,12/31/2016,49,"3,597",2016,3990
30,12/31/2016,0.45,Paraguay,0,49,0,6,12/31/2016,49,30,2016,6725
1432,12/31/2016,4.51,Peru,0,49,2,707,12/31/2016,49,"1,432",2016,31774
36861,12/31/2016,"1,001.39",Puerto Rico,0,49,0,"36,861",12/31/2016,49,"36,861",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,49,0,61,12/31/2016,49,331,2016,9
583,12/31/2016,"1,121.15",Saint Kitts and Nevis,,49,,33,12/31/2016,49,583,2016,52
39,12/31/2016,229.41,Anguilla,0,49,0,19,12/31/2016,49,39,2016,17
332,12/31/2016,202.44,Saint Lucia,0,49,0,13,12/31/2016,49,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,49,0,200,12/31/2016,49,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,49,0,84,12/31/2016,49,589,2016,102
3029,12/31/2016,552.74,Suriname,0,49,0,622,12/31/2016,49,"3,029",2016,548
722,12/31/2016,52.89,Trinidad and Tobago,0,49,0,722,12/31/2016,49,722,2016,1365
192,12/31/2016,376.47,Turks and Caicos Islands,,49,,24,12/31/2016,49,192,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,49,0,56,12/31/2016,49,456,2016,103
61610,12/31/2016,195.47,Venezuela,0,49,0,0,12/31/2016,49,"61,610",2016,31519
,12/31/2016,,United States of America,,49,,,12/31/2016,-,,2016,324119
562,12/31/2016,597.87,Antigua and Barbuda,,50,,25,12/31/2016,50,562,2016,94
127,12/31/2016,373.53,Virgin Islands (UK),,50,,53,12/31/2016,50,127,2016,34
856,12/31/2016,233.24,Belize,,50,,74,12/31/2016,50,856,2016,367
10768,12/31/2016,"3,901.45",French Guiana,0,50,0,48,12/31/2016,50,"10,768",2016,276
32241,12/31/2016,"6,845.22",Guadeloupe,0,50,0,28,12/31/2016,50,"32,241",2016,471
4030,12/31/2016,24.17,Guatemala,,50,,796,12/31/2016,50,"4,030",2016,16673
31439,12/31/2016,383.87,Honduras,0,50,0,260,12/31/2016,50,"31,439",2016,8190
37665,12/31/2016,"9,511.36",Martinique,0,50,0,0,12/31/2016,50,"37,665",2016,396
6962,12/31/2016,248.38,Jamaica,0,50,0,186,12/31/2016,50,"6,962",2016,2803
33,12/31/2016,4.28,Guyana,0,50,0,33,12/31/2016,50,33,2016,771
3065,12/31/2016,28.25,Haiti,0,50,0,0,12/31/2016,50,"3,065",2016,10848
7860,12/31/2016,127.89,El Salvador,0,50,0,3,12/31/2016,50,"7,860",2016,6146
446,12/31/2016,401.8,Grenada,0,50,0,112,12/31/2016,50,446,2016,111
1,12/31/2016,0.01,Cuba,0,50,25,1,12/31/2016,50,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,50,,79,12/31/2016,50,"1,233",2016,74
5568,12/31/2016,52.29,Dominican Republic,0,50,0,336,12/31/2016,50,"5,568",2016,10649
0,12/31/2016,0,Chile,0,50,,0,12/31/2016,50,0,2016,18132
91612,12/31/2016,188.29,Colombia,0,50,0,"8,017",12/31/2016,50,"91,612",2016,48654
3517,12/31/2016,21.46,Ecuador,0,50,0,868,12/31/2016,50,"3,517",2016,16385
0,12/31/2016,0,Canada,0,50,143,,12/31/2016,50,0,2016,0
7328,12/31/2016,150.88,Costa Rica,0,50,2,"7,305",12/31/2016,50,"7,328",2016,4857
778,12/31/2016,267.35,Barbados,,50,,133,12/31/2016,50,778,2016,291
1276,12/31/2016,11.72,Bolivia,0,50,,178,12/31/2016,50,"1,276",2016,10888
273276,12/31/2016,130.4,Brazil,,50,,"128,561",12/31/2016,50,"273,276",2016,209568
236,12/31/2016,414.04,Cayman Islands,,50,,30,12/31/2016,50,236,2016,57
447,12/31/2016,113.74,Bahamas,,50,,25,12/31/2016,50,447,2016,393
128,12/31/2016,0.29,Argentina,,50,,26,12/31/2016,50,128,2016,43847
8478,12/31/2016,6.59,Mexico,0,50,0,"8,478",12/31/2016,50,"8,478",2016,128632
14,12/31/2016,280,Montserrat,,50,,5,12/31/2016,50,14,2016,5
5831,12/31/2016,"3,887.33",Curaçao,0,50,0,"1,834",12/31/2016,50,"5,831",2016,150
724,12/31/2016,635.09,Aruba,0,50,0,26,12/31/2016,50,724,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,50,0,9,12/31/2016,50,9,2016,
608,12/31/2016,9.89,Nicaragua,0,50,0,608,12/31/2016,50,608,2016,6150
3597,12/31/2016,90.15,Panama,0,50,0,703,12/31/2016,50,"3,597",2016,3990
30,12/31/2016,0.45,Paraguay,0,50,0,6,12/31/2016,50,30,2016,6725
1432,12/31/2016,4.51,Peru,0,50,2,707,12/31/2016,50,"1,432",2016,31774
36861,12/31/2016,"1,001.39",Puerto Rico,0,50,0,"36,861",12/31/2016,50,"36,861",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,50,0,61,12/31/2016,50,331,2016,9
583,12/31/2016,"1,121.15",Saint Kitts and Nevis,,50,,33,12/31/2016,50,583,2016,52
39,12/31/2016,229.41,Anguilla,0,50,0,19,12/31/2016,50,39,2016,17
332,12/31/2016,202.44,Saint Lucia,0,50,0,13,12/31/2016,50,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,50,0,200,12/31/2016,50,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,50,0,84,12/31/2016,50,589,2016,102
3029,12/31/2016,552.74,Suriname,0,50,0,622,12/31/2016,50,"3,029",2016,548
722,12/31/2016,52.89,Trinidad and Tobago,0,50,0,722,12/31/2016,50,722,2016,1365
192,12/31/2016,376.47,Turks and Caicos Islands,,50,,24,12/31/2016,50,192,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,50,0,56,12/31/2016,50,456,2016,103
61610,12/31/2016,195.47,Venezuela,0,50,0,0,12/31/2016,50,"61,610",2016,31519
,12/31/2016,,United States of America,,50,,,12/31/2016,-,,2016,324119
562,12/31/2016,597.87,Antigua and Barbuda,,51,,25,12/31/2016,51,562,2016,94
127,12/31/2016,373.53,Virgin Islands (UK),,51,,53,12/31/2016,51,127,2016,34
878,12/31/2016,239.24,Belize,,51,,74,12/31/2016,51,878,2016,367
7447,12/31/2016,153.33,Costa Rica,0,51,2,"7,424",12/31/2016,51,"7,447",2016,4857
10775,12/31/2016,"3,903.99",French Guiana,0,51,0,48,12/31/2016,51,"10,775",2016,276
32278,12/31/2016,"6,853.08",Guadeloupe,0,51,0,28,12/31/2016,51,"32,278",2016,471
4040,12/31/2016,24.23,Guatemala,,51,,802,12/31/2016,51,"4,040",2016,16673
31455,12/31/2016,384.07,Honduras,0,51,0,260,12/31/2016,51,"31,455",2016,8190
37665,12/31/2016,"9,511.36",Martinique,0,51,0,0,12/31/2016,51,"37,665",2016,396
6966,12/31/2016,248.52,Jamaica,0,51,0,186,12/31/2016,51,"6,966",2016,2803
33,12/31/2016,4.28,Guyana,0,51,0,33,12/31/2016,51,33,2016,771
3065,12/31/2016,28.25,Haiti,0,51,0,0,12/31/2016,51,"3,065",2016,10848
7867,12/31/2016,128,El Salvador,0,51,0,3,12/31/2016,51,"7,867",2016,6146
446,12/31/2016,401.8,Grenada,0,51,0,112,12/31/2016,51,446,2016,111
1,12/31/2016,0.01,Cuba,0,51,25,1,12/31/2016,51,1,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,51,,79,12/31/2016,51,"1,233",2016,74
5568,12/31/2016,52.29,Dominican Republic,0,51,0,336,12/31/2016,51,"5,568",2016,10649
0,12/31/2016,0,Chile,0,51,,0,12/31/2016,51,0,2016,18132
91677,12/31/2016,188.43,Colombia,0,51,0,"8,017",12/31/2016,51,"91,677",2016,48654
3527,12/31/2016,21.53,Ecuador,0,51,0,869,12/31/2016,51,"3,527",2016,16385
0,12/31/2016,0,Canada,0,51,143,,12/31/2016,51,0,2016,0
779,12/31/2016,267.7,Barbados,,51,,134,12/31/2016,51,779,2016,291
1283,12/31/2016,11.78,Bolivia,0,51,,181,12/31/2016,51,"1,283",2016,10888
273705,12/31/2016,130.6,Brazil,,51,,"128,706",12/31/2016,51,"273,705",2016,209568
239,12/31/2016,419.3,Cayman Islands,,51,,30,12/31/2016,51,239,2016,57
449,12/31/2016,114.25,Bahamas,,51,,25,12/31/2016,51,449,2016,393
128,12/31/2016,0.29,Argentina,,51,,26,12/31/2016,51,128,2016,43847
8497,12/31/2016,6.61,Mexico,0,51,0,"8,497",12/31/2016,51,"8,497",2016,128632
20,12/31/2016,400,Montserrat,,51,,5,12/31/2016,51,20,2016,5
5903,12/31/2016,"3,935.33",Curaçao,0,51,0,"1,862",12/31/2016,51,"5,903",2016,150
747,12/31/2016,655.26,Aruba,0,51,0,26,12/31/2016,51,747,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,51,0,9,12/31/2016,51,9,2016,
608,12/31/2016,9.89,Nicaragua,0,51,0,608,12/31/2016,51,608,2016,6150
3736,12/31/2016,93.63,Panama,0,51,0,724,12/31/2016,51,"3,736",2016,3990
30,12/31/2016,0.45,Paraguay,0,51,0,6,12/31/2016,51,30,2016,6725
1535,12/31/2016,4.83,Peru,0,51,2,751,12/31/2016,51,"1,535",2016,31774
36861,12/31/2016,"1,001.39",Puerto Rico,0,51,0,"36,861",12/31/2016,51,"36,861",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,51,0,61,12/31/2016,51,331,2016,9
583,12/31/2016,"1,121.15",Saint Kitts and Nevis,,51,,33,12/31/2016,51,583,2016,52
40,12/31/2016,235.29,Anguilla,0,51,0,19,12/31/2016,51,40,2016,17
332,12/31/2016,202.44,Saint Lucia,0,51,0,13,12/31/2016,51,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,51,0,200,12/31/2016,51,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,51,0,84,12/31/2016,51,589,2016,102
3031,12/31/2016,553.1,Suriname,0,51,0,622,12/31/2016,51,"3,031",2016,548
722,12/31/2016,52.89,Trinidad and Tobago,0,51,0,722,12/31/2016,51,722,2016,1365
193,12/31/2016,378.43,Turks and Caicos Islands,,51,,24,12/31/2016,51,193,2016,51
456,12/31/2016,442.72,Virgin Islands (US),0,51,0,56,12/31/2016,51,456,2016,103
61645,12/31/2016,195.58,Venezuela,0,51,0,0,12/31/2016,51,"61,645",2016,31519
,12/31/2016,,United States of America,,51,,,12/31/2016,-,,2016,324119
562,12/31/2016,597.87,Antigua and Barbuda,,52,,25,12/31/2016,52,562,2016,94
127,12/31/2016,373.53,Virgin Islands (UK),,52,,53,12/31/2016,52,127,2016,34
899,12/31/2016,244.96,Belize,,52,,82,12/31/2016,52,899,2016,367
7556,12/31/2016,155.57,Costa Rica,0,52,2,"7,533",12/31/2016,52,"7,556",2016,4857
10790,12/31/2016,"3,909.42",French Guiana,0,52,0,48,12/31/2016,52,"10,790",2016,276
4062,12/31/2016,24.36,Guatemala,,52,,822,12/31/2016,52,"4,062",2016,16673
31468,12/31/2016,384.22,Honduras,0,52,0,260,12/31/2016,52,"31,468",2016,8190
37665,12/31/2016,"9,511.36",Martinique,0,52,0,0,12/31/2016,52,"37,665",2016,396
6974,12/31/2016,248.8,Jamaica,0,52,0,186,12/31/2016,52,"6,974",2016,2803
33,12/31/2016,4.28,Guyana,0,52,0,33,12/31/2016,52,33,2016,771
3065,12/31/2016,28.25,Haiti,0,52,0,0,12/31/2016,52,"3,065",2016,10848
7873,12/31/2016,128.1,El Salvador,0,52,0,3,12/31/2016,52,"7,873",2016,6146
447,12/31/2016,402.7,Grenada,0,52,0,113,12/31/2016,52,447,2016,111
245,12/31/2016,2.15,Cuba,0,52,58,245,12/31/2016,52,245,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,52,,79,12/31/2016,52,"1,233",2016,74
32278,12/31/2016,"6,853.08",Guadeloupe,0,52,0,28,12/31/2016,52,"32,278",2016,471
5575,12/31/2016,52.35,Dominican Republic,0,52,0,336,12/31/2016,52,"5,575",2016,10649
0,12/31/2016,0,Chile,0,52,,0,12/31/2016,52,0,2016,18132
91711,12/31/2016,188.5,Colombia,0,52,0,"8,017",12/31/2016,52,"91,711",2016,48654
3547,12/31/2016,21.65,Ecuador,0,52,0,874,12/31/2016,52,"3,547",2016,16385
0,12/31/2016,0,Canada,0,52,468,,12/31/2016,52,0,2016,0
780,12/31/2016,268.04,Barbados,,52,,135,12/31/2016,52,780,2016,291
1294,12/31/2016,11.88,Bolivia,0,52,,186,12/31/2016,52,"1,294",2016,10888
273904,12/31/2016,130.7,Brazil,,52,,"128,793",12/31/2016,52,"273,904",2016,209568
240,12/31/2016,421.05,Cayman Islands,,52,,30,12/31/2016,52,240,2016,57
449,12/31/2016,114.25,Bahamas,,52,,25,12/31/2016,52,449,2016,393
128,12/31/2016,0.29,Argentina,,52,,26,12/31/2016,52,128,2016,43847
8508,12/31/2016,6.61,Mexico,0,52,0,"8,508",12/31/2016,52,"8,508",2016,128632
21,12/31/2016,420,Montserrat,,52,,5,12/31/2016,52,21,2016,5
5966,12/31/2016,"3,977.33",Curaçao,0,52,0,"1,880",12/31/2016,52,"5,966",2016,150
769,12/31/2016,674.56,Aruba,0,52,0,28,12/31/2016,52,769,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,52,0,9,12/31/2016,52,9,2016,
608,12/31/2016,9.89,Nicaragua,0,52,0,608,12/31/2016,52,608,2016,6150
3893,12/31/2016,97.57,Panama,0,52,0,756,12/31/2016,52,"3,893",2016,3990
30,12/31/2016,0.45,Paraguay,0,52,0,6,12/31/2016,52,30,2016,6725
1669,12/31/2016,5.25,Peru,0,52,2,778,12/31/2016,52,"1,669",2016,31774
36861,12/31/2016,"1,001.39",Puerto Rico,0,52,0,"36,861",12/31/2016,52,"36,861",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,52,0,61,12/31/2016,52,331,2016,9
583,12/31/2016,"1,121.15",Saint Kitts and Nevis,,52,,33,12/31/2016,52,583,2016,52
41,12/31/2016,241.18,Anguilla,0,52,0,19,12/31/2016,52,41,2016,17
332,12/31/2016,202.44,Saint Lucia,0,52,0,52,12/31/2016,52,332,2016,164
1780,12/31/2016,"5,562.50",Saint Martin,0,52,0,200,12/31/2016,52,"1,780",2016,32
589,12/31/2016,577.45,Saint Vincent and the Grenadines,0,52,0,84,12/31/2016,52,589,2016,102
3031,12/31/2016,553.1,Suriname,0,52,0,622,12/31/2016,52,"3,031",2016,548
722,12/31/2016,52.89,Trinidad and Tobago,0,52,0,722,12/31/2016,52,722,2016,1365
194,12/31/2016,380.39,Turks and Caicos Islands,,52,,24,12/31/2016,52,194,2016,51
224,12/31/2016,0.07,United States of America,0,52,"4,897",224,12/31/2016,52,224,2016,324119
456,12/31/2016,442.72,Virgin Islands (US),0,52,0,56,12/31/2016,52,456,2016,103
61691,12/31/2016,195.73,Venezuela,0,52,0,0,12/31/2016,52,"61,691",2016,31519
562,12/31/2016,597.87,Antigua and Barbuda,,53,,25,12/31/2016,52,562,2016,94
127,12/31/2016,373.53,Virgin Islands (UK),,53,,53,12/31/2016,52,127,2016,34
899,12/31/2016,244.96,Belize,,53,,82,12/31/2016,52,899,2016,367
91711,12/31/2016,188.5,Colombia,0,53,0,"8,017",12/31/2016,52,"91,711",2016,48654
7556,12/31/2016,155.57,Costa Rica,0,53,2,"7,533",12/31/2016,52,"7,556",2016,4857
10790,12/31/2016,"3,909.42",French Guiana,0,53,0,48,12/31/2016,52,"10,790",2016,276
4062,12/31/2016,24.36,Guatemala,,53,,822,12/31/2016,52,"4,062",2016,16673
31468,12/31/2016,384.22,Honduras,0,53,0,260,12/31/2016,52,"31,468",2016,8190
37665,12/31/2016,"9,511.36",Martinique,0,53,0,0,12/31/2016,52,"37,665",2016,396
6974,12/31/2016,248.8,Jamaica,0,53,0,186,12/31/2016,52,"6,974",2016,2803
33,12/31/2016,4.28,Guyana,0,53,0,33,12/31/2016,52,33,2016,771
3065,12/31/2016,28.25,Haiti,0,53,0,0,12/31/2016,52,"3,065",2016,10848
7873,12/31/2016,128.1,El Salvador,0,53,0,3,12/31/2016,52,"7,873",2016,6146
447,12/31/2016,402.7,Grenada,0,53,0,113,12/31/2016,52,447,2016,111
245,12/31/2016,2.15,Cuba,0,53,58,245,12/31/2016,52,245,2016,11393
1233,12/31/2016,"1,666.22",Dominica,,53,,79,12/31/2016,52,"1,233",2016,74
32278,12/31/2016,"6,853.08",Guadeloupe,0,53,0,28,12/31/2016,52,"32,278",2016,471
5575,12/31/2016,52.35,Dominican Republic,0,53,0,336,12/31/2016,52,"5,575",2016,10649
0,12/31/2016,0,Chile,0,53,,0,12/31/2016,52,0,2016,18132
3547,12/31/2016,21.65,Ecuador,0,53,0,874,12/31/2016,52,"3,547",2016,16385
0,12/31/2016,0,Canada,0,53,468,,12/31/2016,52,0,2016,0
780,12/31/2016,268.04,Barbados,,53,,135,12/31/2016,52,780,2016,291
1294,12/31/2016,11.88,Bolivia,0,53,,186,12/31/2016,52,"1,294",2016,10888
273904,12/31/2016,130.7,Brazil,,53,,"128,793",12/31/2016,52,"273,904",2016,209568
240,12/31/2016,421.05,Cayman Islands,,53,,30,12/31/2016,52,240,2016,57
449,12/31/2016,114.25,Bahamas,,53,,25,12/31/2016,52,449,2016,393
128,12/31/2016,0.29,Argentina,,53,,26,12/31/2016,52,128,2016,43847
8508,12/31/2016,6.61,Mexico,0,53,0,"8,508",12/31/2016,52,"8,508",2016,128632
21,12/31/2016,420,Montserrat,,53,,5,12/31/2016,52,21,2016,5
5966,12/31/2016,"3,977.33",Curaçao,0,53,0,"1,880",12/31/2016,52,"5,966",2016,150
769,12/31/2016,674.56,Aruba,0,53,0,28,12/31/2016,52,769,2016,114
9,12/31/2016,,"Bonaire, Saint Eustatius and Saba",0,53,0,9,12/31/2016,52,9,2016,
608,12/31/2016,9.89,Nicaragua,0,53,0,608,12/31/2016,52,608,2016,6150
3893,12/31/2016,97.57,Panama,0,53,0,756,12/31/2016,52,"3,893",2016,3990
30,12/31/2016,0.45,Paraguay,0,53,0,6,12/31/2016,52,30,2016,6725
1669,12/31/2016,5.25,Peru,0,53,2,778,12/31/2016,52,"1,669",2016,31774
36861,12/31/2016,"1,001.39",Puerto Rico,0,53,0,"36,861",12/31/2016,52,"36,861",2016,3681
331,12/31/2016,"3,677.78",Saint Barthelemy,0,53,0,61,12/31/2016,52,331,2016,9
