Measures Filter,Date of Last Report ,Cumulative Incidence (c),Country or Subregion,Deaths,EW,Imported,Confirmed,Last_Report,Last Epidemiological Week Reported (a),Total Cases (b),Year,Population x 1000
,1/2/2016,,Guatemala,,29,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Bolivia,0,30,0,0,1/2/2016,30,0,2015,11025
0,1/2/2016,0,Belize,0,30,0,0,1/2/2016,30,0,2015,348
22748,1/2/2016,11.17,Brazil,0,30,0,"3,126",1/2/2016,30,"22,748",2015,203657
0,1/2/2016,0,Guadeloupe,0,30,0,0,1/2/2016,30,0,2015,470
0,1/2/2016,0,Jamaica,0,30,0,0,1/2/2016,30,0,2015,2813
0,1/2/2016,0,Guyana,0,30,0,0,1/2/2016,30,0,2015,808
0,1/2/2016,0,Haiti,0,30,0,0,1/2/2016,30,0,2015,10604
0,1/2/2016,0,Martinique,0,30,0,0,1/2/2016,30,0,2015,406
976,1/2/2016,15.19,El Salvador,0,30,0,0,1/2/2016,30,976,2015,6426
0,1/2/2016,0,French Guiana,0,30,0,0,1/2/2016,30,0,2015,262
0,1/2/2016,0,Honduras,0,30,0,0,1/2/2016,30,0,2015,8424
0,1/2/2016,0,Grenada,0,30,0,0,1/2/2016,30,0,2015,111
0,1/2/2016,0,Cuba,0,30,0,0,1/2/2016,30,0,2015,11249
0,1/2/2016,0,Dominica,0,30,0,0,1/2/2016,30,0,2015,74
0,1/2/2016,0,Dominican Republic,0,30,0,0,1/2/2016,30,0,2015,10652
0,1/2/2016,0,Ecuador,0,30,0,0,1/2/2016,30,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,30,0,183,1/2/2016,30,"2,158",2015,49529
0,1/2/2016,0,Costa Rica,0,30,0,0,1/2/2016,30,0,2015,5002
0,1/2/2016,0,Virgin Islands (UK),,30,,0,1/2/2016,30,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,30,,0,1/2/2016,30,0,2015,33
0,1/2/2016,0,Canada,0,30,0,,1/2/2016,30,0,2015,0
0,1/2/2016,0,Argentina,0,30,0,0,1/2/2016,30,0,2015,42155
0,1/2/2016,0,Curaçao,0,30,0,0,1/2/2016,30,0,2015,150
0,1/2/2016,0,Mexico,0,30,0,0,1/2/2016,30,0,2015,125236
0,1/2/2016,0,Aruba,0,30,0,0,1/2/2016,30,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,30,0,0,1/2/2016,30,0,2015,
0,1/2/2016,0,Nicaragua,0,30,0,0,1/2/2016,30,0,2015,6257
21,1/2/2016,0.53,Panama,0,30,0,21,1/2/2016,30,21,2015,3988
0,1/2/2016,0,Paraguay,0,30,0,0,1/2/2016,30,0,2015,7033
0,1/2/2016,0,Peru,0,30,0,0,1/2/2016,30,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,30,0,0,1/2/2016,30,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,30,0,0,1/2/2016,30,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,30,,0,1/2/2016,30,0,2015,52
0,1/2/2016,0,Anguilla,0,30,0,0,1/2/2016,30,0,2015,16
0,1/2/2016,0,Saint Lucia,0,30,0,0,1/2/2016,30,0,2015,164
0,1/2/2016,0,Saint Martin,0,30,0,0,1/2/2016,30,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,30,0,0,1/2/2016,30,0,2015,103
71,1/2/2016,12.96,Suriname,0,30,0,11,1/2/2016,30,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,30,0,0,1/2/2016,30,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,30,,0,1/2/2016,30,0,2015,50
0,1/2/2016,0,United States of America,0,30,,0,1/2/2016,30,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,30,0,0,1/2/2016,30,0,2015,104
0,1/2/2016,0,Venezuela,0,30,0,0,1/2/2016,30,0,2015,31293
,12/29/2018,,Barbados,,30,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,30,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Belize,0,31,0,0,1/2/2016,31,0,2015,348
0,1/2/2016,0,Bolivia,0,31,0,0,1/2/2016,31,0,2015,11025
24484,1/2/2016,12.02,Brazil,0,31,0,"3,319",1/2/2016,31,"24,484",2015,203657
0,1/2/2016,0,Guadeloupe,0,31,0,0,1/2/2016,31,0,2015,470
0,1/2/2016,0,Jamaica,0,31,0,0,1/2/2016,31,0,2015,2813
0,1/2/2016,0,Guyana,0,31,0,0,1/2/2016,31,0,2015,808
0,1/2/2016,0,Haiti,0,31,0,0,1/2/2016,31,0,2015,10604
0,1/2/2016,0,Martinique,0,31,0,0,1/2/2016,31,0,2015,406
976,1/2/2016,15.19,El Salvador,0,31,0,0,1/2/2016,31,976,2015,6426
0,1/2/2016,0,French Guiana,0,31,0,0,1/2/2016,31,0,2015,262
0,1/2/2016,0,Honduras,0,31,0,0,1/2/2016,31,0,2015,8424
0,1/2/2016,0,Grenada,0,31,0,0,1/2/2016,31,0,2015,111
0,1/2/2016,0,Cuba,0,31,0,0,1/2/2016,31,0,2015,11249
0,1/2/2016,0,Dominica,0,31,0,0,1/2/2016,31,0,2015,74
0,1/2/2016,0,Dominican Republic,0,31,0,0,1/2/2016,31,0,2015,10652
0,1/2/2016,0,Ecuador,0,31,0,0,1/2/2016,31,0,2015,16226
2158,1/2/2016,4.36,Colombia,0,31,0,183,1/2/2016,31,"2,158",2015,49529
0,1/2/2016,0,Virgin Islands (UK),,31,,0,1/2/2016,31,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,31,,0,1/2/2016,31,0,2015,33
0,1/2/2016,0,Costa Rica,0,31,0,0,1/2/2016,31,0,2015,5002
0,1/2/2016,0,Canada,0,31,0,,1/2/2016,31,0,2015,0
0,1/2/2016,0,Argentina,0,31,0,0,1/2/2016,31,0,2015,42155
0,1/2/2016,0,Curaçao,0,31,0,0,1/2/2016,31,0,2015,150
0,1/2/2016,0,Mexico,0,31,0,0,1/2/2016,31,0,2015,125236
0,1/2/2016,0,Aruba,0,31,0,0,1/2/2016,31,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,31,0,0,1/2/2016,31,0,2015,
0,1/2/2016,0,Nicaragua,0,31,0,0,1/2/2016,31,0,2015,6257
21,1/2/2016,0.53,Panama,0,31,0,21,1/2/2016,31,21,2015,3988
0,1/2/2016,0,Paraguay,0,31,0,0,1/2/2016,31,0,2015,7033
0,1/2/2016,0,Peru,0,31,0,0,1/2/2016,31,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,31,0,0,1/2/2016,31,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,31,0,0,1/2/2016,31,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,31,,0,1/2/2016,31,0,2015,52
0,1/2/2016,0,Anguilla,0,31,0,0,1/2/2016,31,0,2015,16
0,1/2/2016,0,Saint Lucia,0,31,0,0,1/2/2016,31,0,2015,164
0,1/2/2016,0,Saint Martin,0,31,0,0,1/2/2016,31,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,31,0,0,1/2/2016,31,0,2015,103
71,1/2/2016,12.96,Suriname,0,31,0,11,1/2/2016,31,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,31,0,0,1/2/2016,31,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,31,,0,1/2/2016,31,0,2015,50
0,1/2/2016,0,United States of America,0,31,,0,1/2/2016,31,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,31,0,0,1/2/2016,31,0,2015,104
0,1/2/2016,0,Venezuela,0,31,0,0,1/2/2016,31,0,2015,31293
,12/29/2018,,Barbados,,31,,,12/29/2018,-,,2015,291
,1/2/2016,,Guatemala,,31,,,1/2/2016,-,,2015,16255
0,1/2/2016,0,Belize,0,32,0,0,1/2/2016,32,0,2015,348
0,1/2/2016,0,Bolivia,0,32,0,0,1/2/2016,32,0,2015,11025
25777,1/2/2016,12.66,Brazil,0,32,0,"3,512",1/2/2016,32,"25,777",2015,203657
0,1/2/2016,0,Guadeloupe,0,32,0,0,1/2/2016,32,0,2015,470
0,1/2/2016,0,Jamaica,0,32,0,0,1/2/2016,32,0,2015,2813
0,1/2/2016,0,Guyana,0,32,0,0,1/2/2016,32,0,2015,808
0,1/2/2016,0,Guatemala,,32,,0,1/2/2016,32,0,2015,16255
0,1/2/2016,0,Haiti,0,32,0,0,1/2/2016,32,0,2015,10604
0,1/2/2016,0,Martinique,0,32,0,0,1/2/2016,32,0,2015,406
976,1/2/2016,15.19,El Salvador,0,32,0,0,1/2/2016,32,976,2015,6426
0,1/2/2016,0,French Guiana,0,32,0,0,1/2/2016,32,0,2015,262
0,1/2/2016,0,Honduras,0,32,0,0,1/2/2016,32,0,2015,8424
0,1/2/2016,0,Grenada,0,32,0,0,1/2/2016,32,0,2015,111
0,1/2/2016,0,Cuba,0,32,0,0,1/2/2016,32,0,2015,11249
0,1/2/2016,0,Dominica,0,32,0,0,1/2/2016,32,0,2015,74
0,1/2/2016,0,Dominican Republic,0,32,0,0,1/2/2016,32,0,2015,10652
0,1/2/2016,0,Ecuador,0,32,0,0,1/2/2016,32,0,2015,16226
2212,1/2/2016,4.47,Colombia,0,32,0,236,1/2/2016,32,"2,212",2015,49529
0,1/2/2016,0,Virgin Islands (UK),,32,,0,1/2/2016,32,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,32,,0,1/2/2016,32,0,2015,33
0,1/2/2016,0,Costa Rica,0,32,0,0,1/2/2016,32,0,2015,5002
0,1/2/2016,0,Canada,0,32,0,,1/2/2016,32,0,2015,0
0,1/2/2016,0,Argentina,0,32,0,0,1/2/2016,32,0,2015,42155
0,1/2/2016,0,Curaçao,0,32,0,0,1/2/2016,32,0,2015,150
0,1/2/2016,0,Mexico,0,32,0,0,1/2/2016,32,0,2015,125236
0,1/2/2016,0,Aruba,0,32,0,0,1/2/2016,32,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,32,0,0,1/2/2016,32,0,2015,
0,1/2/2016,0,Nicaragua,0,32,0,0,1/2/2016,32,0,2015,6257
21,1/2/2016,0.53,Panama,0,32,0,21,1/2/2016,32,21,2015,3988
0,1/2/2016,0,Paraguay,0,32,0,0,1/2/2016,32,0,2015,7033
0,1/2/2016,0,Peru,0,32,0,0,1/2/2016,32,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,32,0,0,1/2/2016,32,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,32,0,0,1/2/2016,32,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,32,,0,1/2/2016,32,0,2015,52
0,1/2/2016,0,Anguilla,0,32,0,0,1/2/2016,32,0,2015,16
0,1/2/2016,0,Saint Lucia,0,32,0,0,1/2/2016,32,0,2015,164
0,1/2/2016,0,Saint Martin,0,32,0,0,1/2/2016,32,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,32,0,0,1/2/2016,32,0,2015,103
71,1/2/2016,12.96,Suriname,0,32,0,11,1/2/2016,32,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,32,0,0,1/2/2016,32,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,32,,0,1/2/2016,32,0,2015,50
0,1/2/2016,0,United States of America,0,32,,0,1/2/2016,32,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,32,0,0,1/2/2016,32,0,2015,104
0,1/2/2016,0,Venezuela,0,32,0,0,1/2/2016,32,0,2015,31293
,12/29/2018,,Barbados,,32,,,12/29/2018,-,,2015,291
0,1/2/2016,0,Belize,0,33,0,0,1/2/2016,33,0,2015,348
0,1/2/2016,0,Bolivia,0,33,0,0,1/2/2016,33,0,2015,11025
26825,1/2/2016,13.17,Brazil,0,33,0,"3,635",1/2/2016,33,"26,825",2015,203657
0,1/2/2016,0,Guadeloupe,0,33,0,0,1/2/2016,33,0,2015,470
0,1/2/2016,0,Jamaica,0,33,0,0,1/2/2016,33,0,2015,2813
0,1/2/2016,0,Guyana,0,33,0,0,1/2/2016,33,0,2015,808
0,1/2/2016,0,Guatemala,,33,,0,1/2/2016,33,0,2015,16255
0,1/2/2016,0,Haiti,0,33,0,0,1/2/2016,33,0,2015,10604
0,1/2/2016,0,Martinique,0,33,0,0,1/2/2016,33,0,2015,406
976,1/2/2016,15.19,El Salvador,0,33,0,0,1/2/2016,33,976,2015,6426
0,1/2/2016,0,French Guiana,0,33,0,0,1/2/2016,33,0,2015,262
0,1/2/2016,0,Honduras,0,33,0,0,1/2/2016,33,0,2015,8424
0,1/2/2016,0,Grenada,0,33,0,0,1/2/2016,33,0,2015,111
0,1/2/2016,0,Cuba,0,33,0,0,1/2/2016,33,0,2015,11249
0,1/2/2016,0,Dominica,0,33,0,0,1/2/2016,33,0,2015,74
0,1/2/2016,0,Dominican Republic,0,33,0,0,1/2/2016,33,0,2015,10652
0,1/2/2016,0,Ecuador,0,33,0,0,1/2/2016,33,0,2015,16226
2250,1/2/2016,4.54,Colombia,0,33,0,273,1/2/2016,33,"2,250",2015,49529
0,1/2/2016,0,Virgin Islands (UK),,33,,0,1/2/2016,33,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,33,,0,1/2/2016,33,0,2015,33
0,1/2/2016,0,Costa Rica,0,33,0,0,1/2/2016,33,0,2015,5002
0,1/2/2016,0,Canada,0,33,0,,1/2/2016,33,0,2015,0
0,1/2/2016,0,Argentina,0,33,0,0,1/2/2016,33,0,2015,42155
0,1/2/2016,0,Mexico,0,33,0,0,1/2/2016,33,0,2015,125236
0,1/2/2016,0,Curaçao,0,33,0,0,1/2/2016,33,0,2015,150
0,1/2/2016,0,Aruba,0,33,0,0,1/2/2016,33,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,33,0,0,1/2/2016,33,0,2015,
0,1/2/2016,0,Nicaragua,0,33,0,0,1/2/2016,33,0,2015,6257
21,1/2/2016,0.53,Panama,0,33,0,21,1/2/2016,33,21,2015,3988
0,1/2/2016,0,Paraguay,0,33,0,0,1/2/2016,33,0,2015,7033
0,1/2/2016,0,Peru,0,33,0,0,1/2/2016,33,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,33,0,0,1/2/2016,33,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,33,0,0,1/2/2016,33,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,33,,0,1/2/2016,33,0,2015,52
0,1/2/2016,0,Anguilla,0,33,0,0,1/2/2016,33,0,2015,16
0,1/2/2016,0,Saint Lucia,0,33,0,0,1/2/2016,33,0,2015,164
0,1/2/2016,0,Saint Martin,0,33,0,0,1/2/2016,33,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,33,0,0,1/2/2016,33,0,2015,103
71,1/2/2016,12.96,Suriname,0,33,0,11,1/2/2016,33,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,33,0,0,1/2/2016,33,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,33,,0,1/2/2016,33,0,2015,50
0,1/2/2016,0,United States of America,0,33,,0,1/2/2016,33,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,33,0,0,1/2/2016,33,0,2015,104
0,1/2/2016,0,Venezuela,0,33,0,0,1/2/2016,33,0,2015,31293
,12/29/2018,,Barbados,,33,,,12/29/2018,-,,2015,291
0,1/2/2016,0,Belize,0,34,0,0,1/2/2016,34,0,2015,348
0,1/2/2016,0,Bolivia,0,34,0,0,1/2/2016,34,0,2015,11025
27659,1/2/2016,13.58,Brazil,0,34,0,"3,753",1/2/2016,34,"27,659",2015,203657
0,1/2/2016,0,Guadeloupe,0,34,0,0,1/2/2016,34,0,2015,470
0,1/2/2016,0,Jamaica,0,34,0,0,1/2/2016,34,0,2015,2813
0,1/2/2016,0,Guyana,0,34,0,0,1/2/2016,34,0,2015,808
0,1/2/2016,0,Guatemala,,34,,0,1/2/2016,34,0,2015,16255
0,1/2/2016,0,Haiti,0,34,0,0,1/2/2016,34,0,2015,10604
0,1/2/2016,0,Martinique,0,34,0,0,1/2/2016,34,0,2015,406
976,1/2/2016,15.19,El Salvador,0,34,0,0,1/2/2016,34,976,2015,6426
0,1/2/2016,0,French Guiana,0,34,0,0,1/2/2016,34,0,2015,262
0,1/2/2016,0,Honduras,0,34,0,0,1/2/2016,34,0,2015,8424
0,1/2/2016,0,Grenada,0,34,0,0,1/2/2016,34,0,2015,111
0,1/2/2016,0,Cuba,0,34,0,0,1/2/2016,34,0,2015,11249
0,1/2/2016,0,Dominica,0,34,0,0,1/2/2016,34,0,2015,74
0,1/2/2016,0,Dominican Republic,0,34,0,0,1/2/2016,34,0,2015,10652
0,1/2/2016,0,Ecuador,0,34,0,0,1/2/2016,34,0,2015,16226
2268,1/2/2016,4.58,Colombia,0,34,0,290,1/2/2016,34,"2,268",2015,49529
0,1/2/2016,0,Virgin Islands (UK),,34,,0,1/2/2016,34,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,34,,0,1/2/2016,34,0,2015,33
0,1/2/2016,0,Costa Rica,0,34,0,0,1/2/2016,34,0,2015,5002
0,1/2/2016,0,Canada,0,34,0,,1/2/2016,34,0,2015,0
0,1/2/2016,0,Argentina,0,34,0,0,1/2/2016,34,0,2015,42155
0,1/2/2016,0,Mexico,0,34,0,0,1/2/2016,34,0,2015,125236
0,1/2/2016,0,Curaçao,0,34,0,0,1/2/2016,34,0,2015,150
0,1/2/2016,0,Aruba,0,34,0,0,1/2/2016,34,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,34,0,0,1/2/2016,34,0,2015,
0,1/2/2016,0,Nicaragua,0,34,0,0,1/2/2016,34,0,2015,6257
21,1/2/2016,0.53,Panama,0,34,0,21,1/2/2016,34,21,2015,3988
0,1/2/2016,0,Paraguay,0,34,0,0,1/2/2016,34,0,2015,7033
0,1/2/2016,0,Peru,0,34,0,0,1/2/2016,34,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,34,0,0,1/2/2016,34,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,34,0,0,1/2/2016,34,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,34,,0,1/2/2016,34,0,2015,52
0,1/2/2016,0,Anguilla,0,34,0,0,1/2/2016,34,0,2015,16
0,1/2/2016,0,Saint Lucia,0,34,0,0,1/2/2016,34,0,2015,164
0,1/2/2016,0,Saint Martin,0,34,0,0,1/2/2016,34,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,34,0,0,1/2/2016,34,0,2015,103
71,1/2/2016,12.96,Suriname,0,34,0,11,1/2/2016,34,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,34,0,0,1/2/2016,34,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,34,,0,1/2/2016,34,0,2015,50
0,1/2/2016,0,United States of America,0,34,,0,1/2/2016,34,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,34,0,0,1/2/2016,34,0,2015,104
0,1/2/2016,0,Venezuela,0,34,0,0,1/2/2016,34,0,2015,31293
,12/29/2018,,Barbados,,34,,,12/29/2018,-,,2015,291
0,1/2/2016,0,Belize,0,35,0,0,1/2/2016,35,0,2015,348
0,1/2/2016,0,Bolivia,0,35,0,0,1/2/2016,35,0,2015,11025
28283,1/2/2016,13.89,Brazil,0,35,0,"3,852",1/2/2016,35,"28,283",2015,203657
0,1/2/2016,0,Guadeloupe,0,35,0,0,1/2/2016,35,0,2015,470
0,1/2/2016,0,Honduras,0,35,0,0,1/2/2016,35,0,2015,8424
0,1/2/2016,0,Jamaica,0,35,0,0,1/2/2016,35,0,2015,2813
0,1/2/2016,0,Guyana,0,35,0,0,1/2/2016,35,0,2015,808
0,1/2/2016,0,Guatemala,,35,,0,1/2/2016,35,0,2015,16255
0,1/2/2016,0,Haiti,0,35,0,0,1/2/2016,35,0,2015,10604
0,1/2/2016,0,Martinique,0,35,0,0,1/2/2016,35,0,2015,406
976,1/2/2016,15.19,El Salvador,0,35,0,0,1/2/2016,35,976,2015,6426
0,1/2/2016,0,French Guiana,0,35,0,0,1/2/2016,35,0,2015,262
0,1/2/2016,0,Grenada,0,35,0,0,1/2/2016,35,0,2015,111
0,1/2/2016,0,Cuba,0,35,0,0,1/2/2016,35,0,2015,11249
0,1/2/2016,0,Dominica,0,35,0,0,1/2/2016,35,0,2015,74
0,1/2/2016,0,Dominican Republic,0,35,0,0,1/2/2016,35,0,2015,10652
0,1/2/2016,0,Ecuador,0,35,0,0,1/2/2016,35,0,2015,16226
2293,1/2/2016,4.63,Colombia,0,35,0,315,1/2/2016,35,"2,293",2015,49529
0,1/2/2016,0,Virgin Islands (UK),,35,,0,1/2/2016,35,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,35,,0,1/2/2016,35,0,2015,33
0,1/2/2016,0,Costa Rica,0,35,0,0,1/2/2016,35,0,2015,5002
0,1/2/2016,0,Canada,0,35,0,,1/2/2016,35,0,2015,0
0,1/2/2016,0,Argentina,0,35,0,0,1/2/2016,35,0,2015,42155
0,1/2/2016,0,Mexico,0,35,0,0,1/2/2016,35,0,2015,125236
0,1/2/2016,0,Curaçao,0,35,0,0,1/2/2016,35,0,2015,150
0,1/2/2016,0,Aruba,0,35,0,0,1/2/2016,35,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,35,0,0,1/2/2016,35,0,2015,
0,1/2/2016,0,Nicaragua,0,35,0,0,1/2/2016,35,0,2015,6257
21,1/2/2016,0.53,Panama,0,35,0,21,1/2/2016,35,21,2015,3988
0,1/2/2016,0,Paraguay,0,35,0,0,1/2/2016,35,0,2015,7033
0,1/2/2016,0,Peru,0,35,0,0,1/2/2016,35,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,35,0,0,1/2/2016,35,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,35,0,0,1/2/2016,35,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,35,,0,1/2/2016,35,0,2015,52
0,1/2/2016,0,Anguilla,0,35,0,0,1/2/2016,35,0,2015,16
0,1/2/2016,0,Saint Lucia,0,35,0,0,1/2/2016,35,0,2015,164
0,1/2/2016,0,Saint Martin,0,35,0,0,1/2/2016,35,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,35,0,0,1/2/2016,35,0,2015,103
71,1/2/2016,12.96,Suriname,0,35,0,11,1/2/2016,35,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,35,0,0,1/2/2016,35,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,35,,0,1/2/2016,35,0,2015,50
0,1/2/2016,0,United States of America,0,35,,0,1/2/2016,35,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,35,0,0,1/2/2016,35,0,2015,104
0,1/2/2016,0,Venezuela,0,35,0,0,1/2/2016,35,0,2015,31293
,12/29/2018,,Barbados,,35,,,12/29/2018,-,,2015,291
0,1/2/2016,0,Belize,0,36,0,0,1/2/2016,36,0,2015,348
0,1/2/2016,0,Bolivia,0,36,0,0,1/2/2016,36,0,2015,11025
0,1/2/2016,0,Guadeloupe,0,36,0,0,1/2/2016,36,0,2015,470
0,1/2/2016,0,Honduras,0,36,0,0,1/2/2016,36,0,2015,8424
0,1/2/2016,0,Jamaica,0,36,0,0,1/2/2016,36,0,2015,2813
0,1/2/2016,0,Guyana,0,36,0,0,1/2/2016,36,0,2015,808
0,1/2/2016,0,Guatemala,,36,,0,1/2/2016,36,0,2015,16255
0,1/2/2016,0,Haiti,0,36,0,0,1/2/2016,36,0,2015,10604
0,1/2/2016,0,Martinique,0,36,0,0,1/2/2016,36,0,2015,406
976,1/2/2016,15.19,El Salvador,0,36,0,0,1/2/2016,36,976,2015,6426
0,1/2/2016,0,French Guiana,0,36,0,0,1/2/2016,36,0,2015,262
0,1/2/2016,0,Grenada,0,36,0,0,1/2/2016,36,0,2015,111
0,1/2/2016,0,Cuba,0,36,0,0,1/2/2016,36,0,2015,11249
0,1/2/2016,0,Dominica,0,36,0,0,1/2/2016,36,0,2015,74
0,1/2/2016,0,Dominican Republic,0,36,0,0,1/2/2016,36,0,2015,10652
0,1/2/2016,0,Ecuador,0,36,0,0,1/2/2016,36,0,2015,16226
2328,1/2/2016,4.7,Colombia,0,36,0,345,1/2/2016,36,"2,328",2015,49529
0,1/2/2016,0,Virgin Islands (UK),,36,,0,1/2/2016,36,0,2015,33
0,1/2/2016,0,Virgin Islands (UK),,36,,0,1/2/2016,36,0,2015,33
0,1/2/2016,0,Costa Rica,0,36,0,0,1/2/2016,36,0,2015,5002
0,1/2/2016,0,Canada,0,36,0,,1/2/2016,36,0,2015,0
28903,1/2/2016,14.19,Brazil,0,36,0,"3,923",1/2/2016,36,"28,903",2015,203657
0,1/2/2016,0,Argentina,0,36,0,0,1/2/2016,36,0,2015,42155
0,1/2/2016,0,Mexico,0,36,0,0,1/2/2016,36,0,2015,125236
0,1/2/2016,0,Curaçao,0,36,0,0,1/2/2016,36,0,2015,150
0,1/2/2016,0,Aruba,0,36,0,0,1/2/2016,36,0,2015,112
0,1/2/2016,,"Bonaire, Saint Eustatius and Saba",0,36,0,0,1/2/2016,36,0,2015,
0,1/2/2016,0,Nicaragua,0,36,0,0,1/2/2016,36,0,2015,6257
21,1/2/2016,0.53,Panama,0,36,0,21,1/2/2016,36,21,2015,3988
0,1/2/2016,0,Paraguay,0,36,0,0,1/2/2016,36,0,2015,7033
0,1/2/2016,0,Peru,0,36,0,0,1/2/2016,36,0,2015,31161
0,1/2/2016,0,Puerto Rico,0,36,0,0,1/2/2016,36,0,2015,3680
0,1/2/2016,0,Saint Barthelemy,0,36,0,0,1/2/2016,36,0,2015,9
0,1/2/2016,0,Saint Kitts and Nevis,,36,,0,1/2/2016,36,0,2015,52
0,1/2/2016,0,Anguilla,0,36,0,0,1/2/2016,36,0,2015,16
0,1/2/2016,0,Saint Lucia,0,36,0,0,1/2/2016,36,0,2015,164
0,1/2/2016,0,Saint Martin,0,36,0,0,1/2/2016,36,0,2015,32
0,1/2/2016,0,Saint Vincent and the Grenadines,0,36,0,0,1/2/2016,36,0,2015,103
71,1/2/2016,12.96,Suriname,0,36,0,11,1/2/2016,36,71,2015,548
0,1/2/2016,0,Trinidad and Tobago,0,36,0,0,1/2/2016,36,0,2015,1347
0,1/2/2016,0,Turks and Caicos Islands,,36,,0,1/2/2016,36,0,2015,50
0,1/2/2016,0,United States of America,0,36,,0,1/2/2016,36,0,2015,325128
0,1/2/2016,0,Virgin Islands (US),0,36,0,0,1/2/2016,36,0,2015,104
0,1/2/2016,0,Venezuela,0,36,0,0,1/2/2016,36,0,2015,31293
,12/29/2018,,Barbados,,36,,,12/29/2018,-,,2015,291
0,1/2/2016,0,Belize,0,37,0,0,1/2/2016,37,0,2015,348
0,1/2/2016,0,Bolivia,0,37,0,0,1/2/2016,37,0,2015,11025
0,1/2/2016,0,Guadeloupe,0,37,0,0,1/2/2016,37,0,2015,470
0,1/2/2016,0,Honduras,0,37,0,0,1/2/2016,37,0,2015,8424
0,1/2/2016,0,Jamaica,0,37,0,0,1/2/2016,37,0,2015,2813
0,1/2/2016,0,Guyana,0,37,0,0,1/2/2016,37,0,2015,808
0,1/2/2016,0,Guatemala,,37,,0,1/2/2016,37,0,2015,16255
0,1/2/2016,0,Haiti,0,37,0,0,1/2/2016,37,0,2015,10604
0,1/2/2016,0,Martinique,0,37,0,0,1/2/2016,37,0,2015,406
976,1/2/2016,15.19,El Salvador,0,37,0,0,1/2/2016,37,976,2015,6426
0,1/2/2016,0,French Guiana,0,37,0,0,1/2/2016,37,0,2015,262
